Alzheimer,Cancer,Chronic liver-cirrhosis,CLRD,Diabetes,Heart,Hypertension,Homicide,Influenza-pneumonia,Kidney,Parkinson,Pneumonitis,Septicemia,Stroke,Suicide,Unintentional,CO 2nd Max 1-hr,CO 2nd Max 8-hr,NO2 98th Percentile 1-hr,NO2 Mean 1-hr,Ozone 2nd Max 1-hr,Ozone 4th Max 8-hr,PM10 2nd Max 24-hr,PM10_Mean_24-hr,PM2.5 98th Percentile 24-hr,PM2.5 Weighted Mean 24-hr,SO2 2nd Max 24-hr,SO2 99th Percentile 1-hr,SO2 Mean 1-hr,Precipitation
0.205938697,0.559386973,0.475728155,0.27972028,1,-0.245517241,0.655913978,0,-0.158844765,-0.570707071,0.340425532,0.830769231,-0.802816901,0.07751938,-0.006535948,-0.175853018,-0.031746032,0.168674699,-0.202020202,-0.3,0.411666658,0.308222203,0.011363636,-0.565941101,-0.659574468,0.39826087,0.254658384,0.039513678,0.085714285,0.69
-0.666666667,0.117021277,-0.482758621,-0.205882353,-0.679245283,-0.613861386,0.342857143,0.055555556,-0.016806723,-0.414634146,-0.4,-0.695652174,0.088888889,-0.825,0.761904762,-0.047058824,-1,-0.571428571,-0.5,-1,0,-0.2,-0.510121457,-0.193548387,-0.134615384,0.355300859,0.533938437,0.376392901,0.163265306,2.58
0.232954545,0.393442623,0.53125,0.013793103,-0.422222222,0.535911602,0.772727273,0.043478261,0.008695652,0,0,0.378378378,-0.173913043,0.176470588,-0.269230769,-0.202531646,-0.327868852,-0.75,-0.303030303,0,-0.4166667,-0.045976966,-0.186567164,-0.921052632,0.126093294,0.487940631,0.024509804,0.042296073,-0.037037037,-0.12
0.07860262,-0.195911414,0.109090909,-0.079069767,-0.979079498,0.018146468,-0.184466019,-1,-0.725978648,-0.367256637,0.236842105,0.520833333,-0.959459459,0.171698113,0.007352941,0.111801242,-0.426229508,-0.48,-0.211538462,-0.222222222,0.085714262,0.166716997,0.3125,0.589285714,0.104,0.106454101,-0.139696587,-0.030456853,0,0.39
0.181229773,0.186351706,1,0.075268817,-0.266968326,-0.145607702,-0.00862069,-0.371428571,-0.069868996,0.496644295,0.06,0.3,0.347107438,0.210810811,0.455696203,-0.151408451,0.272285251,1,0.280611354,0.836363636,0.220562816,0.155527734,0.232227488,1,0.395481231,0.283562765,0.135648148,0.167987568,-0.087719299,0.33
1,0.622857143,0.236111111,-0.712765957,0.113970588,-0.107208872,0.482142857,0.315789474,-0.56424581,0.225806452,0.120689655,-0.24,-0.225806452,-0.532608696,0.171875,0.1875,-0.081683168,-0.317307693,0.039473684,0.025000001,0.285714249,0.414062557,1,0.570014144,0.83785489,0.398088415,0.112554113,0.23539982,-0.06926407,-0.18
0.144654088,0.257777778,0.526315789,0,0.224719101,0.313769752,-0.016949153,-0.821428571,-0.241758242,0.238636364,0.15,-0.323529412,-0.384615385,-0.291139241,0.175925926,0.431372549,0.490909091,0.238095238,0.164179104,0.130434783,0,0.271929825,-0.040425532,0.294573644,0,0.144144144,-0.110344828,0.102739726,0.1,0.15
0.691860465,0.855491329,0.581081081,-0.239616613,-0.480565371,-0.077283372,0.114942529,-0.270833333,-0.369458128,1,-0.362068966,0.85,-0.130434783,-0.421052632,0.696428571,0.697947214,0.018691589,0.066666667,0.464285714,-0.564102563,0.393899238,0.375065093,0.555476731,0.33203125,0.012360808,0.308317698,-0.413223141,0.45398773,0.079051383,0.41
-0.117816092,0.227765727,0.115942029,0.209621993,-0.27672956,0.115071283,0.983050847,-0.275862069,-0.079754601,0.513274336,-0.240740741,-0.192307692,0.096774194,-0.306569343,0.697916667,-0.185233161,0.126760563,1,0,-0.333333336,0,0.230263171,0.732824428,0.008633094,0.056597672,0.144676454,-0.509259259,-0.489614243,-0.434782609,0.84
0.327272727,0.608465608,0.294117647,-0.093023256,0.619047619,-0.197424893,0.133333333,-0.4,-0.175257732,0,0.303030303,-1,0.2,-0.416666667,-0.224489796,-0.553571429,-0.111111111,-0.125,-0.142857143,-0.058823529,-0.07682459,-0.057016151,-0.167058824,-1,-0.894117647,-0.794520548,-0.727272728,-0.324324324,-0.666666666,0.01
0.304347826,-0.518115942,0.470588235,-0.176056338,-0.105960265,-0.360635697,0.092307692,-0.090909091,-0.264248705,0,0.676470588,-0.063492063,-1,-0.037190083,-0.875,0.135371179,-0.217647059,-0.032258065,0.333333333,0.157894737,1,0.666094444,0.11409396,-0.047619047,0.3625,0.295604396,-1,-0.553030303,-0.5,0.39
0.290836653,-0.294554455,0.128712871,-0.656716418,0.107142857,-0.344444444,0.133333333,0.225806452,-0.179810726,0.7,0.260869565,-0.240875912,0.03,-0.227436823,1,-0.028520499,-0.08,-0.090909091,-0.14516129,-0.123620312,0.188811207,0.065830756,-0.576744186,-0.55,-0.145833333,-0.25,0.085714286,0.019369716,0,0.08
0.374407583,0.452618454,0.539325843,0.210338681,-0.025559105,0.182329317,-0.333333333,-0.464646465,-0.253776435,0.362694301,0.654545455,-0.229885057,-0.323170732,0.113372093,1,0.20952381,0,-0.130434783,-0.623529412,-0.642857143,-0.004044521,0.033641012,0.140186916,0.214285714,-0.138530288,-0.03433718,1,1,0,0.1
0.462686567,0.099071207,0.203703704,0.162721893,0.105263158,-0.081790123,-0.323529412,0.413043478,-0.099137931,0.447761194,0.9,1,0.116883117,0.757062147,0.285714286,0.305555556,0.211510791,0.216783217,-0.180790961,-0.19047619,0.352941168,0.247750171,0.387218045,0.54484305,-0.517827868,-0.143636364,-0.69105691,-0.311447812,-0.2,-0.27
0.088815789,0.598290598,0.041666667,0.564516129,0.183098592,0.022222222,1,0.140625,-0.053921569,0.395833333,0.265306122,0.083333333,0.008849558,0.442105263,0.098591549,0.115879828,0.263157895,0.269230769,0.470588235,0.857142857,0.170542619,0.360000014,0.861111111,0.904761905,-0.030906594,0.067135989,-0.18,0.068181818,0,0.92
0.784194529,0.34529148,0.222222222,0.147660819,0.43902439,-0.083516484,-0.14,0.094339623,-0.58677686,0.557823129,0.895522388,0.575,-0.391534392,-0.052459016,-0.049382716,0.180904523,-0.253578732,-0.050793651,0.156250001,0.055555556,0.267007509,0.327093994,0.342444559,0.590476191,-0.059090909,0.309658678,-0.254148288,-0.368965982,-0.125,0.27
0.92,0.090909091,-0.517241379,0.043010753,-0.014084507,0.115646259,0.307692308,-0.3125,-0.087912088,0.097560976,0.25,0.64,-0.588235294,0.347826087,0.258064516,-1,-0.811881188,-0.440816326,-1,0.214285714,0,-0.0333333,0.031815697,-0.194444445,0.183089638,0.359255202,-0.142857143,-0.05541347,-0.416666667,-0.17
-0.081632653,0.990291262,0.52173913,0.156716418,0.0875,0.26,-0.170212766,0.4,0,0.421052632,0.366666667,0.5,-0.068965517,0.163793103,0.58974359,0.131782946,-0.158878505,-0.209302326,0,0,-0.916666675,0,1,0.724137931,1,1,0.133333333,-0.263157895,0,-0.05
-0.059701493,0.328502415,-0.108433735,-0.280193237,-0.364864865,0.293838863,-0.074074074,0.268292683,-0.408045977,0.373134328,0.62962963,0.323529412,-0.114942529,-0.484615385,0.736842105,0.362068966,-0.759259259,0.136752136,-0.263157895,-0.333333333,0,0.266666667,-0.336021505,-0.020979021,-0.034334764,0,0.25,0.5,0,-0.14
0.630434783,-0.172093023,-0.612244898,-0.558441558,-0.909090909,0.156028369,0.263157895,0.142857143,-0.037037037,1,0.68,0.333333333,-0.533333333,0.010989011,0.483870968,0.353535354,-0.018518519,0.266666667,-0.15625,-0.333333333,0.451127789,0.173194519,0,-0.285714286,-0.0562249,-0.294612794,0.226804124,0.008097166,0.25,0.06
0.020134228,0.365821095,0.175675676,-0.065743945,0.491166078,0.434254889,0.572413793,0.082079343,-0.562111801,-0.77245509,0.344827586,-0.013422819,-0.445595855,0.443365696,1,1,0.383252819,0.1171875,-0.122840691,-0.781954888,1,0.713114747,-0.346938776,-0.5375,0.042553192,0.030487805,-0.154738878,0.593807437,-0.227272728,0.32
-0.291262136,0.934131737,0.076923077,0.207650273,0.505494505,0.038314176,0.181818182,-0.741935484,-0.462962963,0.040816327,0.257142857,0.114285714,-0.566666667,0.601503759,0.725490196,-0.166089965,-0.129032258,0.181818182,-0.188940091,-1,1,0.565714318,0.580789947,-0.173745173,0.669642857,0.110754414,1,1,0.555555556,-0.11
0.411214953,0.395220588,0.92,0.218813906,-0.234104046,-0.823319027,0.507462687,0.030704076,0.182829889,0.053719008,0.068965517,0.329268293,-0.648780488,0.742937853,0.948905109,0.153116531,-0.017094017,-0.032432432,-0.492857144,-0.250000001,0.551840248,0.434886444,-0.62962963,-1,0.223338438,0.032802768,-0.655462185,-0.569811321,-0.243542435,-0.06
0.307001795,0.727755644,-0.030612245,0.316793893,-0.252631579,-0.045923149,0.432432432,-0.252427184,-0.171052632,0.342245989,0.300699301,-0.142857143,0.119170984,-0.413793103,0,0.01843318,0.307317073,0.258088235,0.037735849,-0.5,0.764331215,0.531243659,1,0.484496125,0.437125748,0.423261142,-0.109924623,0.108580508,-0.553345389,0.26
-0.060240964,0.211382114,0.655172414,0.166666667,-0.88,-0.222222222,0.178571429,0,-0.243902439,-0.333333333,0.444444444,1,0.095238095,0.420560748,0.695652174,-0.619047619,-0.058823529,0,0.45,0,0.666666667,0.545454545,0.992633517,0.355555555,0.496644295,1,0.261904762,0.675438597,0,-0.17
0.374592834,-0.147651007,0.987179487,0.109649123,0.348484848,0.380010689,-0.43220339,0.307692308,-0.138592751,0.796954315,0.089430894,0.721649485,0.012820513,0.396895787,1,1,-0.540037244,-0.330112721,0.36,-0.055555556,0.3444976,0.416922899,0.729810568,0.500625781,0.524679487,0.299343831,-0.176264223,-0.347859426,-0.220767888,-0.01
0.081180812,0.554913295,0.781609195,0.326370757,-0.314917127,0.308539945,0.295918367,-0.459459459,-0.348275862,-0.378378378,0.415730337,0.29,-0.4625,0.062913907,0.68,0.020100503,0.069981584,0.103559871,0.609452736,0.666666667,-0.276315806,-0.136439546,-0.005066345,0.138461539,0.136013835,0.453595436,0.293650793,0.105691057,-0.214285714,0.23
0.365145228,0.656521739,0.029411765,0.170731707,-0.125748503,-0.186588921,0.271604938,0.307692308,-0.789473684,0.154761905,0.229166667,0.536585366,0.02,-0.382636656,0.488095238,-0.163265306,-0.116201859,-0.146853147,-0.411764706,-0.25,-0.432098717,-0.604060909,-0.581699346,-0.354330709,-0.408653846,-0.259983918,-0.166666667,-0.058823529,-1,-0.39
0.08365019,0.391891892,0.270072993,-0.333333333,-0.043956044,-0.300852619,-0.398843931,0.590909091,-0.528625954,-0.322869955,0.290502793,-0.163157895,0.012345679,-0.28256513,-0.321637427,0.400584795,-0.331191105,0.038310114,0.18115942,0.067264873,0.836914632,0.745192299,0.195937063,0.103209952,0.11919192,-0.083959428,-0.632876712,-1,-0.745816733,0.02
0.298245614,0.258426966,0.4,-0.0625,-0.026315789,-0.31010453,-0.130434783,-0.2,-0.357142857,0.230769231,0.909090909,0.681818182,-0.160714286,0.017857143,0.392857143,0.405172414,-0.078431373,0.2,-0.25,-0.1,0.16666665,0.410714243,-0.869565217,-0.176470588,0.040540541,-0.105633803,0,-0.5,-0.333333333,0.02
0.178640777,0.701807229,0.407407407,-0.183391003,0,0.537914692,-0.022222222,-0.294117647,-0.065217391,0.434782609,1,0.011363636,0.535714286,-0.516908213,0.315789474,0.149501661,0,-0.08,0.516129031,0.119047619,0.41500867,0.425080648,0.972170685,-0.135135135,0.308823529,0.68831169,-0.336842105,0.101694915,-0.388888889,0.35
-0.072463768,1,0.304347826,0.135802469,0.655172414,-1,1,-1,0.514705882,-0.756756757,0.846153846,-0.65,0.162162162,-0.028571429,0.34375,0.511627907,1,0,0.177083333,0.041666667,0.111111067,0.265306152,-0.150097466,0.198257081,0.482142857,0.093305687,0,-0.068965517,-0.25,-0.08
0.526666667,0.271393643,0.358695652,0.126984127,-0.464516129,0.368898978,0.294520548,-1,-0.156378601,0.196531792,0.76,0.925925926,0.193277311,0.194444444,-0.031007752,1,0.088560886,0.033519553,0.271698113,0.404819278,0.327218051,0.638708475,0.501265823,0.847826087,-0.5,0.01505174,-0.397727273,-0.533022533,-0.333333334,0.4
0.068043172,1,0.570895522,0.354628422,-0.319306931,0.09675646,0.487288136,-0.932885906,-0.820224719,0.359375,0.856435644,0.811188811,0.233215548,0.069918699,0.319066148,-0.252767528,-0.139534884,-0.363636364,0.60852072,0.098969995,0,0.126359414,0.12585034,-0.011463844,0.330237358,-0.036036036,-0.068965517,0.092465753,-0.149999999,0.03
0.01242236,1,0.46875,1,0.088888889,0.327586207,0.633333333,0.04,0.210526316,0.62962963,-0.119047619,0.47826087,0.846153846,0.008333333,0.338028169,0.739583333,-1,-0.689655173,-0.467532467,-0.425029515,0.303896116,0.495518549,0.476772616,-0.201923077,0.063704497,-0.167414051,0.1,-1,0,-0.2
1,1,-0.161290323,-0.341176471,0.242424242,0.010416667,0.470588235,0,0.266666667,0.03030303,0.166666667,0.461538462,-0.148148148,0.733333333,0.575757576,-0.3125,-0.888888889,-0.9,-0.176470588,0,0,0.130434783,-0.096774194,0.083333333,0.666666667,0.077294686,-0.454545455,-0.292682927,-0.5,-0.07
0.23255814,-0.085365854,0.311320755,-0.167938931,-0.083102493,0.014830508,0.38372093,-0.125,-0.185840708,0.420454545,0.714285714,0.305785124,0.025974026,0.233333333,0,-0.335689046,0.233333333,0.483552632,0.094542329,-0.101311524,0.852974146,0.878715946,0.096271826,0.156695156,0.297285853,0.512874125,-0.589268293,-0.087890138,-0.47,0.36
0.036057692,-0.093567251,0.260162602,-0.571428571,-0.384615385,0.075785582,-0.140350877,-0.276595745,-0.431034483,0.421568627,0.063829787,0.25,0.268656716,-0.122159091,0.363636364,-0.430693069,-0.567567567,-0.892307693,0.116129032,0,0.307692308,0.183333344,-0.394160584,-1,-1,0.647727274,0.033333333,-0.037037037,0,-0.28
0.2421875,-0.55801105,0.153846154,-0.030888031,0.3,-0.275390625,0.528301887,-0.206896552,-0.064220183,-0.408450704,-0.25,-0.125,-0.780487805,0.197452229,0.634146341,0.938906752,-0.006060606,-0.064748201,0,0,0.631578947,0.665760877,0.326923076,0.428571429,0.409090909,0.59205776,-1,-1,-0.352941176,0.16
0.71563981,1,0.625,0.049056604,0.52173913,0.48615917,-0.247311828,-0.035294118,-0.295275591,0.918478261,0.545454545,0.180555556,-1,0.398523985,0.543307087,0.37254902,-0.072727273,0.04,-0.25,-0.166666667,0.130747124,0.148135056,-0.260234899,-0.19270073,-0.344727694,-0.200879362,0.12849162,-0.11366539,0.2,-0.35
0.27027027,0.952380952,0.551724138,0.4,0,-0.020833333,-0.0625,-0.739130435,-0.916666667,-0.318181818,1,0.588235294,0.285714286,-0.743589744,0.476190476,0.796610169,0.071428571,-0.4,0,0,-0.0763889,0.089539019,-0.178526841,-0.589041095,0.110151188,0.058584215,0.098550725,0.132407407,0.08,-0.01
