Alzheimer,Cancer,Chronic liver-cirrhosis,CLRD,Diabetes,Heart,Hypertension,Homicide,Influenza-pneumonia,Kidney,Parkinson,Pneumonitis,Septicemia,Stroke,Suicide,Unintentional,CO 2nd Max 1-hr,CO 2nd Max 8-hr,NO2 98th Percentile 1-hr,NO2 Mean 1-hr,Ozone 2nd Max 1-hr,Ozone 4th Max 8-hr,PM10 2nd Max 24-hr,PM10_Mean_24-hr,PM2.5 98th Percentile 24-hr,PM2.5 Weighted Mean 24-hr,SO2 2nd Max 24-hr,SO2 99th Percentile 1-hr,SO2 Mean 1-hr,Precipitation
0.318965517,0.065075922,-0.057971014,-0.120274914,0.377358491,-0.510183299,-0.203389831,0.068965517,-0.165644172,-0.433628319,0.203703704,-0.211538462,-0.215053763,0.343065693,0.166666667,0.119170984,-0.169014085,-0.666666667,-0.314769976,-0.500000005,0.205630344,0.096710604,-0.064122137,0.112230216,0.362225096,0.009042278,0.458333333,0.590504451,1,-0.05
-0.190909091,-0.248677249,0.088235294,0.255813953,-0.547619048,0.08583691,-0.2,0.3,0.701030928,-0.454545455,-0.212121212,0.318181818,-0.485714286,0.259259259,1,0.303571429,-0.074074073,-0.041666667,0.06122449,-0.058823529,0,-0.052264809,-0.6,0.039370077,0,0,-0.181818182,-0.054054054,-0.333333334,-0.03
-0.397515528,-0.072463768,0.235294118,0.077464789,0.701986755,-0.437652812,0.692307692,-0.09569378,0.575129534,-0.775862069,0.691176471,0.555555556,-0.5,0.111570248,1,0.537117904,-0.005882353,-0.080645161,-0.777777778,0,-0.038461558,0.065236016,-0.429530201,-0.333333334,-0.225,-0.035164835,-0.136363636,0.03030303,0,-0.39
0.183266932,-0.242574257,-0.00990099,1,0.571428571,-0.343209877,0.175,-0.032258065,0.400630915,-0.91875,0.869565217,0.554744526,-0.24,-0.180505415,-0.191176471,0.292335116,0.331428571,0.254545455,0.64516129,0.556291391,-0.094405603,-0.188087787,-0.16744186,0.05,-0.060763889,0.154761905,0.142857143,-0.006456572,0.25,-0.42
0.331753555,-0.249376559,0.404494382,0.201426025,0.364217252,0.025702811,0.880952381,0.444444444,0.667673716,-0.404145078,0.281818182,1,0.256097561,-0.093023256,-0.446808511,0.430952381,-0.096774194,0.173913043,0.094117647,0.285714286,0.524974732,0.255856194,-0.196261682,-0.071428571,-0.351539226,-0.301153955,-0.95,-1,0,-0.21
0,-0.380804954,0.425925926,0.455621302,1,0.084876543,0.617647059,-0.195652174,0.36637931,-1,-0.65,0.0625,0,-0.073446328,1,1,-0.362589928,-1,0.350282486,0.285714286,0.151260491,-0.055055626,0.755639098,0.450672646,-0.486680328,-0.118181818,-0.243902439,-0.429292929,0.3,0.34
0.157894737,0.02991453,1,0.177419355,0.492957746,-0.383333333,-0.184615385,0.4375,0.176470588,-0.770833333,-0.285714286,0.222222222,-0.07079646,0.031578947,0.014084507,0.167381974,0.078947368,0.115384615,0,-0.428571429,-0.017054247,-0.068000043,0.138888889,-0.047619048,0.044642857,-0.012946429,-0.06,-0.409090909,0,-0.34
-0.179331307,-0.343049327,-0.172839506,-0.09502924,0.063414634,-0.032967033,0.25,-0.179245283,0.070247934,-0.408163265,0.462686567,0.216666667,0.44973545,0.104918033,0.950617284,0.974874372,0.057259714,0.114285714,1,1,0.326164898,0.143808533,0.507478081,0.133333333,0,0.136891792,0.189455996,0.426193358,-0.1,-0.04
-0.88,1,0.137931034,0.376344086,0.352112676,0.489795918,-0.653846154,-0.1875,-0.131868132,-0.707317073,-0.46875,-0.28,0.117647059,-0.369565217,0.161290323,0.85915493,-1,-0.832653061,0.153846154,0.214285714,-0.2222222,-0.2833334,0.039690869,0.75,-0.072472982,-0.302300109,-0.30952381,-0.177962489,-0.208333333,-0.03
0.326530612,-0.27184466,-0.673913043,0.447761194,0.1,-0.3,0.765957447,0.233333333,0.430656934,-1,0.266666667,-0.142857143,-0.206896552,-0.568965517,0,-0.170542636,0.018691589,-0.023255814,0,0,0.1875,0.494623613,-0.76635514,0.275862069,-0.806451613,-0.481481481,-0.2,0.140350877,0,0.05
0.197761194,0.371980676,0.012048193,0.275362319,0.675675676,0.549763033,0.62962963,-0.829268293,0.16091954,-0.880597015,-0.240740741,-0.294117647,-0.149425287,0.715384615,-0.543859649,0.385057471,0.240740741,-0.136752136,-0.131578947,0.111111111,0.124999953,0.1111112,0.36827957,-0.034965035,-0.060085837,-0.222222222,0.5,0.2,0.25,0.17
-0.02173913,1,1,0.532467532,1,0.304964539,1,0.107142857,0.358024691,-0.829268293,-0.64,0.407407407,0.233333333,-0.10989011,0.032258065,0.363636364,-0.046296296,-0.266666667,-1,-1,-0.375939842,-0.285261494,-0.518518519,-0.857142857,-0.014056224,0.518518517,-0.144329897,-0.040485831,-0.75,-0.28
0.275167785,-0.142857143,0.702702703,0.176470588,0.438162544,-0.269723533,-0.096551724,0.034199726,0.400621118,-0.538922156,0.24137931,0.409395973,0.352331606,0.051779935,-0.185185185,0.325695581,-0.48447205,-0.090401785,0.150991682,0.892230577,-0.189743611,-0.150273192,-0.088435374,0.3125,0.095744681,0.286585366,0.241779497,0.456242048,0.404040404,-0.73
0.776699029,-0.179640719,1,0.010928962,-0.340659341,0.417624521,0.424242424,-0.129032258,0.564814815,-0.163265306,-0.028571429,-0.371428571,0.8,-0.593984962,0.137254902,0.356401384,-0.193548387,-0.363636364,0.451612902,0.102941176,-0.76,0.771428616,0.061938958,0.434362934,0.77922078,0.796147672,-0.866666667,-0.486238532,-0.555555556,0.19
-0.099065421,0.069852941,0.426666667,0.237218814,1,-0.17167382,0.078358209,-0.035997882,0.434022258,-1,0.525862069,0.487804878,0,0.115819209,0.810218978,0.722222222,0.033238366,0.225225225,-0.35,-0.064814814,-0.367451325,-0.30831837,0,0,-0.308472397,0.079723183,-0.093200917,-0.017838765,-0.228782288,-0.44
0.019748654,0.296148738,1,0.40648855,0.828070175,-0.141518276,-1,-0.067961165,-0.266447368,-1,0.482517483,1,0,0.002873563,0.402061856,0.352534562,-0.146341463,-0.066176471,-0.264150943,-0.75,-0.236667959,-0.139927185,-0.973713276,-1,0.161676647,-0.363858809,-0.603015075,-0.367231638,0,0.01
0.590361446,0.422764228,0.482758621,-0.155555556,0.6,-0.648148148,0.035714286,0.214285714,-0.195121951,0.142857143,-0.277777778,0.2,0,-0.420560748,0,0.206349206,-0.176470588,-0.142857143,-0.785714286,-0.562499999,-0.444444444,-0.376623377,0.316758748,0.215873016,-0.476510067,-0.686956522,-0.294885361,-0.799970011,-0.364842454,0.08
-0.117263844,0.127516779,0.858974359,0.407894737,1,0.071619455,0.618644068,0.538461538,0.673773987,-0.624365482,0.430894309,0.432989691,0.418803419,-0.141906874,0.098859316,0.135791367,0.480446927,0.15942029,-0.646666666,0.074074073,0.1006152,0.104598802,-0.378863409,-0.52565707,-0.408974359,-0.425853016,-0.153318584,0.161570472,-0.080628272,-0.72
0.424354244,0.479768786,0.298850575,-0.216710183,0.729281768,-0.037190083,0.275510204,0.635135135,0.293103448,-0.405405405,0.011235955,0.22,0.6875,-0.38410596,1,-0.135678392,-0.119705341,-0.025889968,0.746268657,0.3,1,1,0.212153197,0.594674555,-0.240232227,-0.099418179,0.031746032,0.357723577,-0.142857143,0.22
0.099585062,0.713043478,0.529411765,0.317073171,0.365269461,0.166180758,0.185185185,-0.153846154,-0.140350877,-1,-0.125,-0.390243902,-0.62,0.38585209,-0.345238095,0.795918367,0.088313413,0.293706294,0.058823529,0,-0.172839565,-0.118443297,0.413071895,1,0.505432068,0.363295241,0,0.058823529,0,0.27
-0.180608365,-0.36036036,0.116788321,0.615942029,0.805860806,0.153471376,1,-0.121212121,0.853053435,-0.488789238,0.620111732,0.636842105,0.320987654,0.248496994,1,0.679824561,-0.298071995,-0.172395518,0.15942029,-0.067264873,-0.459733733,-0.259500028,-0.083718563,-0.074182153,-0.434666667,0.029504132,-0.575342465,-0.697674419,-0.88565737,-0.7
-0.315789474,-0.539325843,0.542857143,0.296875,-0.407894737,0.236933798,-0.347826087,-0.533333333,0.414285714,-0.641025641,-0.090909091,-0.272727273,0.339285714,-0.241071429,-1,0.568965517,-0.098039216,-0.2,0.25,0.1,0,-0.017857125,-0.217391304,-0.058823529,-0.324324324,0.105633803,-0.2,0.357142857,0,-0.16
-0.019417476,0.563253012,0.083333333,0.477508651,-0.322033898,0,-0.288888889,0.388235294,0.114130435,-1,-0.615384615,0.375,0.598214286,-0.028985507,0.368421053,0.03654485,0.227272727,0.2,-0.774193548,-0.238095238,0,-0.02725967,-0.402597402,-0.180180181,0.205882353,-0.116883117,-0.842105263,-1,-0.388888889,0.11
0.376811594,0.065789474,0.739130435,0.432098765,0.396551724,0.055555556,0,0.571428571,0.132352941,-0.675675676,-0.538461538,0.9,0.027027027,0.4,-0.375,0.209302326,-0.2,0.666666667,0.270833333,0.291666667,0.111111133,-0.102040894,-0.282569851,-0.276416122,-1,-0.373222749,-0.111111111,-0.086206897,0.25,0.1
0.331111111,-0.075794621,0.434782609,0.283068783,0.393548387,-0.393870602,0.116438356,0.395348837,0.526748971,-1,0.866666667,-0.24691358,-0.050420168,0.051587302,0.093023256,-0.175324675,0,0,0.298113208,0.421686748,0.031812834,-0.196269783,-0.111392405,-0.304347826,-0.0625,-0.007996237,0.022727273,-0.469114219,-0.833333333,-0.49
0.096668231,0.563055062,0.805970149,0.22946545,0.858910891,-0.087410665,-0.809322034,-0.651006711,0.074157303,-0.939453125,0.01980198,-0.27972028,0.918727915,-0.18699187,0.019455253,0.365313653,-0.071511628,0.007575758,-0.389967502,-0.359717867,0.40307306,0.796630978,0.142857143,0.57319224,0.119711041,1,-0.056426332,-0.284557908,-0.15,0.49
0.083850932,-0.250980392,0.21875,-0.266666667,1,0.63362069,-0.233333333,0.2,0.131578947,-0.432098765,0.571428571,-0.304347826,0.461538462,0.358333333,0.408450704,0.916666667,-0.092857143,-0.103448276,-0.162337663,-0.377804016,-0.340630825,-0.169562794,-1,-0.493589744,-0.221508446,0.136314566,-0.7,-0.333333333,-1,0.09
0.395833333,-0.326086957,0.612903226,0.164705882,0.515151515,0.15625,-0.411764706,0,0.266666667,-0.212121212,-0.433333333,0.307692308,0.037037037,-0.633333333,0.424242424,0.09375,0.111111111,0.7,0.294117647,-0.166666667,-0.333333333,-0.608695652,-0.193548387,-0.083333333,-0.266666667,0.251207729,-0.136363636,-0.219512195,-0.25,-0.34
-0.086680761,0.601626016,0.433962264,0.545801527,0.313019391,-0.279661017,-0.034883721,-0.330357143,1,-1,0.591836735,0.41322314,0.168831169,0.257142857,1,0.996466431,0.416666667,-0.246710526,-0.727188082,-0.210727969,-0.296171576,-0.255671596,0.305568665,-0.119658119,0.106173519,-0.399853207,-1,-0.559300874,-0.7,-0.25
0.271634615,0.249512671,-0.081300813,1,0.937062937,-0.3012939,0.894736842,0,0.448275862,-0.588235294,0.893617021,1,0.611940299,0.025568182,0.646464646,0.495049505,0.189189189,0.153846154,-0.012903226,-0.166666667,-1,-0.838095286,-0.132603406,0.045454545,0.847965739,-0.764822136,0,-0.037037037,0,0.13
0.125,0.535911602,0.653846154,0.343629344,0.14,0.033203125,-0.41509434,0.517241379,0.174311927,-0.422535211,0.9375,1,-0.097560976,-0.350318471,0.658536585,0.636655949,0.042424242,0.064748201,0,0,-0.242105263,-0.23206522,-0.346153846,-0.5,-0.352272728,-0.754512634,-0.028037383,0.004016064,-0.235294118,-0.48
0.213270142,0.796610169,-0.125,0.532075472,0.423913043,0.261245675,0.032258065,-0.129411765,0.322834646,-1,0.106060606,0.611111111,0.878787879,-0.20295203,-0.377952756,0.759803922,0.109090909,0.12,0.013888889,-0.125,0.335515113,0.157187772,-0.460255873,-0.692518248,-0.971393397,0.101023633,-0.245810056,-0.045977011,-0.266666667,0.3
0.189189189,-0.952380952,0.379310345,-0.090909091,0.107142857,-0.375,0.375,1,0.194444444,0.727272727,-0.222222222,-0.470588235,-0.357142857,0.256410256,0.023809524,-0.491525424,-0.833333334,-0.2,0.170168067,0.25,0.43055555,0.195035421,0.007490637,0.082191781,0.187904968,-0.122050447,0.173913044,0.337962963,0.033333333,-0.05
